bead_length,length,width,depth,reference_width,reference_depth
0.9120000004768372,337.4280035495758,282.30199217796326,207.31900632381442,227.1530032157898,142.318993806839
0.9279999732971193,337.80598640441895,282.2889983654022,207.65100419521332,227.170005440712,142.6510065793991
0.9440000057220459,337.3140096664429,282.28700160980225,207.91900157928467,227.08800435066223,142.91900396347046
0.9599999785423279,336.81198954582214,282.2070121765137,208.12499523162845,226.93200409412384,143.1249976158142
0.9760000109672546,336.3099992275238,281.79898858070374,208.2729935646057,226.7259955406189,143.2729959487915
0.9919999837875366,335.7410132884979,281.6930115222931,208.3739936351776,226.54899954795837,143.37399601936343
1.0080000162124634,335.12499928474426,281.30400180816656,208.44200253486633,226.38699412345886,143.44200491905212
1.0240000486373901,334.47301387786865,281.1560034751892,208.47000181674957,226.25499963760376,143.47000420093536
1.0399999618530273,333.7939977645874,281.0109853744507,208.4529995918274,226.24799609184268,143.45300197601318
1.055999994277954,333.1089913845062,281.0029983520508,208.37800204753876,226.34300589561465,143.37800443172455
1.0720000267028809,332.41099119186407,281.1320126056671,208.2500010728836,226.51299834251404,143.2500034570694
1.0880000591278076,331.732988357544,281.6520035266876,208.078995347023,226.73000395298004,143.0789977312088
1.103999972343445,331.05000853538513,282.27698802948,207.87200331687927,226.98000073432922,142.8720057010651
1.1200000047683716,330.6480050086975,282.7470004558563,207.63899385929108,227.2150069475174,142.63899624347687
1.1360000371932983,334.25900340080267,282.95499086380005,207.3729932308197,227.39699482917788,142.3729956150055
1.1519999504089355,339.39298987388617,282.51299262046814,207.42399990558624,227.46600210666656,142.42400228977203
1.1679999828338623,339.60399031639105,282.52801299095154,207.74699747562408,227.46899724006653,142.74699985980988
1.1840000152587893,338.98499608039856,282.43398666381836,208.00800621509552,227.36400365829468,143.00799369812012
1.2000000476837158,338.3159935474396,282.4470102787018,208.20599794387817,227.1910011768341,143.20600032806396
1.215999960899353,337.6210033893585,281.9010019302368,208.3510011434555,226.95200145244598,143.3510035276413
1.2319999933242798,336.94401383399963,281.6100120544434,208.4439992904663,226.73599421977997,143.4440016746521
1.2480000257492065,336.230993270874,281.4669907093048,208.5070013999939,226.5709936618805,143.5070037841797
1.2640000581741333,335.50798892974854,281.2519967556,208.52999389171603,226.4319956302643,143.5299962759018
1.2799999713897705,334.74600315093994,281.14300966262823,208.50799977779388,226.38800740242004,143.50800216197968
1.2960000038146973,333.981990814209,281.13698959350586,208.42799544334412,226.4779955148697,143.4279978275299
1.312000036239624,333.2180082798004,281.26001358032227,208.296000957489,226.6400009393692,143.2960033416748
1.3279999494552612,332.47101306915283,281.77401423454285,208.12399685382843,226.85100138187408,143.12399923801425
1.343999981880188,331.7340016365051,282.3910117149353,207.91399478912354,227.09299623966217,142.91399717330933
1.3600000143051147,331.2680125236511,282.78499841690063,207.6759934425354,227.31399536132812,142.6759958267212
1.3760000467300415,334.8439931869507,283.02499651908875,207.4110060930252,227.4899929761887,142.4109935760498
1.3919999599456787,339.9159908294678,282.5919985771179,207.45399594306946,227.55500674247742,142.45399832725525
1.4079999923706055,340.1089906692505,282.4540138244629,207.77399837970734,227.5409996509552,142.77400076389313
1.4240000247955322,339.4460082054138,282.59798884391785,208.0329954624176,227.43800282478333,143.03299784660342
1.440000057220459,338.74601125717163,282.494992017746,208.22900533676147,227.25600004196167,143.22899281978607
1.4559999704360962,338.02199363708496,282.06801414489746,208.37199687957764,227.02099382877353,143.37199926376346
1.472000002861023,337.26900815963745,281.68100118637085,208.46399664878848,226.80400311946872,143.46399903297424
1.4880000352859497,336.5510106086731,281.5270125865936,208.52600038051608,226.63700580596924,143.52600276470184
1.503999948501587,335.79400181770325,281.3029885292053,208.54799449443817,226.49200260639194,143.54799687862396
1.519999980926514,335.0200057029724,281.19298815727234,208.5240036249161,226.43400728702548,143.52400600910187
1.5360000133514404,334.23799276351934,281.1790108680725,208.44000577926636,226.51900351047516,143.43999326229095
1.5520000457763672,333.4619998931885,281.29899501800537,208.30799639225006,226.6789972782135,143.30799877643588
1.5679999589920044,332.7009975910187,281.8099856376648,208.13600718975067,226.88600420951843,143.13599467277527
1.5839999914169312,331.94500207901,282.42701292037964,207.92600512504578,227.12700068950653,142.92599260807037
1.6000000238418581,331.46899938583374,282.8199863433838,207.68700540065768,227.3460030555725,142.68699288368225
1.6160000562667847,335.0310027599335,283.05700421333313,207.4200063943863,227.52000391483307,142.4199938774109
1.6319999694824219,340.0900065898895,282.62099623680115,207.46199786663055,227.58300602436066,142.46200025081635
1.6480000019073486,340.2769863605499,282.4830114841461,207.78100192546844,227.56700217723846,142.78100430965426
1.6640000343322754,339.59999680519104,282.6249897480011,208.0399990081787,227.4630069732666,143.0400013923645
1.6799999475479126,338.8929963111878,282.5169861316681,208.2359939813614,227.28000581264496,143.23599636554718
1.6959999799728394,338.15500140190125,282.09200501441956,208.37800204753876,227.04200446605682,143.37800443172455
1.7120000123977661,337.3830020427704,281.7020118236542,208.47000181674957,226.82300209999084,143.47000420093536
1.7280000448226929,336.6590142250061,281.5450131893158,208.53100717067719,226.6560047864914,143.53099465370178
1.74399995803833,335.89300513267517,281.3189923763275,208.55300128459933,226.5090048313141,143.5530036687851
1.7599999904632568,335.11099219322205,281.20800852775574,208.52699875831604,226.4470010995865,143.52700114250186
1.7760000228881836,334.32599902153015,281.19298815727234,208.4439992904663,226.53099894523623,143.4440016746521
1.7920000553131104,333.5359990596771,281.31198883056646,208.3120048046112,226.68999433517456,143.312007188797
1.8079999685287478,332.7749967575073,281.81999921798706,208.13900232315063,226.89700126647952,143.13900470733643
1.8240000009536743,332.0060074329377,282.4369966983795,207.92900025844574,227.1369993686676,142.92900264263153
1.840000033378601,331.5269947052002,282.82898664474493,207.69000053405762,227.3550033569336,142.69000291824344
1.8559999465942385,335.08700132369995,283.0660045146942,207.42300152778625,227.52800583839417,142.42300391197205
1.871999979019165,340.1409983634949,282.62901306152344,207.46399462223053,227.59099304676056,142.46399700641632
1.8880000114440918,340.3260111808777,282.490998506546,207.78399705886844,227.5750041007996,142.7839994430542
1.9040000438690186,339.6410048007965,282.63100981712347,208.0419957637787,227.46999561786652,143.04199814796448
1.9199999570846558,338.9340043067932,282.52100944519043,208.23800563812256,227.28599607944489,143.23799312114716
1.9359999895095827,338.1890058517456,282.0959985256195,208.37999880313873,227.04799473285675,143.38000118732452
1.9520000219345093,337.4139964580536,281.7069888114929,208.47100019454956,226.829007267952,143.47100257873535
1.9680000543594358,336.6889953613281,281.54799342155457,208.53300392627716,226.66099667549133,143.53300631046295
1.9839999675750732,335.9160125255585,281.32298588752747,208.5539996623993,226.51299834251404,143.5540020465851
2.0,335.1350128650665,281.2109887599945,208.52899551391602,226.45099461078644,143.5289978981018
2.0160000324249268,334.34998989105225,281.1970114707947,208.44599604606628,226.53399407863617,143.44599843025208
2.0320000648498535,333.5559964179993,281.31499886512756,208.3130031824112,226.69300436973572,143.31300556659698
2.0480000972747803,332.79499411582947,281.823992729187,208.14000070095062,226.8989980220795,143.1400030851364
2.063999891281128,332.02600479125977,282.44099020957947,207.92999863624573,227.13999450206757,142.93000102043152
2.0799999237060547,331.54600858688354,282.83199667930603,207.69099891185763,227.35799849033359,142.6910012960434
2.0959999561309814,335.1050019264221,283.0680012702942,207.42399990558624,227.53000259399414,142.42400228977203
2.111999988555908,340.15899896621704,282.63100981712347,207.46499300003052,227.59300470352173,142.4649953842163
2.128000020980835,340.3419852256775,282.492995262146,207.78399705886844,227.57700085639956,142.7839994430542
2.1440000534057617,339.6559953689575,282.6339900493622,208.0419957637787,227.47200727462769,143.04199814796448
2.1600000858306885,338.94801139831543,282.5250029563904,208.23800563812256,227.28799283504486,143.23799312114716
2.1760001182556152,338.20199966430664,282.09999203681946,208.38099718093872,227.05000638961795,143.3809995651245
2.191999912261963,337.42600679397583,281.7089855670929,208.47199857234955,226.83100402355197,143.47200095653534
2.20799994468689,336.6999924182892,281.5510034561157,208.53300392627716,226.6629934310913,143.53300631046295
2.2239999771118164,335.92700958251953,281.32501244544983,208.5539996623993,226.514995098114,143.5540020465851
2.240000009536743,335.1449966430664,281.2129855155945,208.52899551391602,226.4530062675476,143.5289978981018
2.25600004196167,334.35899019241333,281.19900822639465,208.44599604606628,226.53600573539734,143.44599843025208
2.2720000743865967,333.56499671936035,281.31699562072754,208.31400156021118,226.6950011253357,143.31400394439697
2.2880001068115234,332.80301094055176,281.82500600814825,208.14000070095062,226.90099477767947,143.1400030851364
2.303999900817871,332.02800154685974,282.44200348854065,207.93099701404572,227.14200615882874,142.9309993982315
2.319999933242798,331.55098557472235,282.8330099582672,207.6919972896576,227.35899686813354,142.6919996738434
2.3359999656677246,335.11099219322205,283.06999802589417,207.42399990558624,227.53199934959412,142.42400228977203
2.3519999980926514,340.1640057563782,282.6319932937622,207.46499300003052,227.59400308132172,142.4649953842163
2.3680000305175786,340.3469920158386,282.494992017746,207.78399705886844,227.57799923419952,142.7839994430542
2.384000062942505,339.66100215911865,282.6350033283234,208.0419957637787,227.47300565242767,143.04199814796448
2.4000000953674316,338.9520049095154,282.5239896774292,208.23900401592255,227.28900611400604,143.23900640010834
2.4159998893737793,338.2059931755066,282.09900856018066,208.38099718093872,227.05000638961795,143.3809995651245
2.431999921798706,337.4289870262146,281.7089855670929,208.47199857234955,226.83100402355197,143.47200095653534
2.447999954223633,336.7019891738892,281.54999017715454,208.53400230407715,226.6629934310913,143.53400468826294
2.4639999866485596,335.92900633811956,281.32501244544983,208.5539996623993,226.515993475914,143.5540020465851
2.4800000190734863,335.1469933986664,281.2129855155945,208.52899551391602,226.4530062675476,143.5289978981018
2.496000051498413,334.3609869480133,281.1979949474335,208.44599604606628,226.53600573539734,143.44599843025208
2.51200008392334,333.56600999832153,281.31699562072754,208.31400156021118,226.6950011253357,143.31400394439697
2.5280001163482666,332.80399441719055,281.825989484787,208.14000070095062,226.90099477767947,143.1400030851364
2.5439999103546147,332.0299983024597,282.44200348854065,207.93099701404572,227.14200615882874,142.9309993982315
2.559999942779541,331.55301213264465,282.833993434906,207.6919972896576,227.35999524593356,142.6919996738434
2.5759999752044678,335.112988948822,283.06999802589417,207.42399990558624,227.53199934959412,142.42400228977203
2.5920000076293945,340.1660025119782,282.6330065727234,207.46499300003052,227.59400308132172,142.4649953842163
2.6080000400543213,340.34800529479986,282.4940085411072,207.78399705886844,227.57799923419952,142.7839994430542
2.624000072479248,339.66198563575745,282.6350033283234,208.0419957637787,227.47300565242767,143.04199814796448
2.640000104904175,338.95400166511536,282.5259864330292,208.23900401592255,227.28900611400604,143.23900640010834
2.6559998989105225,338.20798993110657,282.10100531578064,208.38099718093872,227.0510047674179,143.3809995651245
2.671999931335449,337.43101358413696,281.7099988460541,208.47199857234955,226.83200240135193,143.47200095653534
2.687999963760376,336.70398592948914,281.5510034561157,208.53400230407715,226.6640067100525,143.53400468826294
2.703999996185303,335.9310030937195,281.32501244544983,208.5549980401993,226.515993475914,143.55500042438507
2.7200000286102295,335.14899015426636,281.21399879455566,208.52899551391602,226.4530062675476,143.5289978981018
2.7360000610351562,334.36200022697454,281.19900822639465,208.44599604606628,226.53700411319733,143.44599843025208
2.752000093460083,333.5680067539215,281.31699562072754,208.31400156021118,226.69599950313568,143.31400394439697
2.7679998874664307,332.8059911727905,281.82500600814825,208.14000070095062,226.90099477767947,143.1400030851364
2.7839999198913574,332.03101158142096,282.44298696517944,207.93099701404572,227.14200615882874,142.9309993982315
2.799999952316284,331.55399560928345,282.833993434906,207.6919972896576,227.35899686813354,142.6919996738434
2.815999984741211,335.112988948822,283.06999802589417,207.42399990558624,227.53199934959412,142.42400228977203
2.8320000171661377,340.1660025119782,282.6330065727234,207.46499300003052,227.59400308132172,142.4649953842163
2.8480000495910645,340.3489887714386,282.494992017746,207.78399705886844,227.57799923419952,142.7839994430542
2.8640000820159917,339.6629989147186,282.6350033283234,208.04299414157867,227.47300565242767,143.04299652576447
2.880000114440918,338.95400166511536,282.5239896774292,208.23900401592255,227.28900611400604,143.23900640010834
2.8959999084472656,338.20798993110657,282.09900856018066,208.38099718093872,227.05000638961795,143.3809995651245
2.9119999408721924,337.4300003051758,281.7089855670929,208.47199857234955,226.83100402355197,143.47200095653534
2.927999973297119,336.70300245285034,281.5510034561157,208.53400230407715,226.6629934310913,143.53400468826294
2.944000005722046,335.9299898147583,281.32501244544983,208.5539996623993,226.515993475914,143.5540020465851
2.9600000381469727,335.14800667762756,281.2129855155945,208.52899551391602,226.4530062675476,143.5289978981018
2.9760000705718994,334.36200022697454,281.19900822639465,208.44599604606628,226.53600573539734,143.44599843025208
2.992000102996826,333.5669934749603,281.31699562072754,208.31400156021118,226.6950011253357,143.31400394439697
3.007999897003174,332.80500769615173,281.825989484787,208.14000070095062,226.90099477767947,143.1400030851364
3.0239999294281006,332.03101158142096,282.44200348854065,207.93099701404572,227.14200615882874,142.9309993982315
3.039999961853028,331.55399560928345,282.833993434906,207.6919972896576,227.35999524593356,142.6919996738434
3.055999994277954,335.112988948822,283.06999802589417,207.42399990558624,227.53199934959412,142.42400228977203
3.072000026702881,340.1660025119782,282.6330065727234,207.46499300003052,227.59400308132172,142.4649953842163
3.0880000591278076,340.3489887714386,282.4940085411072,207.78399705886844,227.57799923419952,142.7839994430542
3.1040000915527344,339.6629989147186,282.6350033283234,208.0419957637787,227.47300565242767,143.04199814796448
3.1199998855590825,338.95400166511536,282.5259864330292,208.23900401592255,227.28900611400604,143.23900640010834
3.135999917984009,338.20798993110657,282.10100531578064,208.38099718093872,227.0510047674179,143.3809995651245
