bead_length,length,width,depth,reference_width,reference_depth
1.0080000162124634,220.20499408245087,166.1739945411682,257.8690052032471,163.73200714588165,247.76899814605713
1.0240000486373901,219.94300186634064,166.2990003824234,257.62999057769775,163.85599970817566,247.52999842166903
1.0399999618530273,220.20000219345096,166.4160043001175,257.3060095310211,163.97100687026978,247.20600247383118
1.055999994277954,220.08100152015686,166.51999950408936,256.9029927253723,164.07200694084167,246.8030005693436
1.0720000267028809,219.57400441169742,166.5789932012558,256.41998648643494,164.13600742816925,246.31999433040622
1.0880000591278076,219.43099796772003,166.63600504398346,255.86199760437012,164.19099271297455,245.7620054483414
1.103999972343445,219.37699615955353,166.66099429130554,255.95900416374204,164.2179936170578,245.85899710655212
1.1200000047683716,219.59200501441956,166.69200360774994,256.5869987010956,164.23399746418,246.48700654506683
1.1360000371932983,220.8179980516434,166.71599447727206,257.1069896221161,164.24700617790222,247.00699746608734
1.1519999504089355,221.0880070924759,166.69900715351105,257.52601027488714,164.2259955406189,247.42600321769714
1.1679999828338623,221.25500440597534,166.6419953107834,257.84000754356384,164.1709953546524,247.7400004863739
1.1840000152587893,221.23299539089203,166.5630042552948,258.05500149726873,164.1200035810471,247.95499444007874
1.2000000476837158,221.13899886608124,166.470006108284,258.17298889160156,164.02800381183624,248.07299673557281
1.215999960899353,221.02999687194824,166.360005736351,258.19501280784607,163.92000019550323,248.09500575065613
1.2319999933242798,220.89999914169312,166.2680059671402,258.12798738479614,163.82800042629242,248.0279952287674
1.2480000257492065,220.75399756431582,166.31899774074554,257.97098875045776,163.87499868869781,247.87099659442902
1.2640000581741333,220.40799260139465,166.43500328063968,257.7250003814697,163.99000585079193,247.6249933242798
1.2799999713897705,220.63900530338287,166.54400527477264,257.3939859867096,164.09699618816376,247.29399383068082
1.2960000038146973,220.49500048160553,166.63099825382233,256.98399543762207,164.18500244617462,246.88400328159332
1.312000036239624,219.96000409126282,166.6879951953888,256.49601221084595,164.24299776554108,246.396005153656
1.3279999494552612,219.7930067777634,166.73900187015533,255.9329867362976,164.29300606250763,245.83299458026886
1.343999981880188,219.7120040655136,166.7580008506775,256.01598620414734,164.31300342082977,245.9159940481186
1.3600000143051147,219.9070006608963,166.78300499916077,256.6410005092621,164.32400047779083,246.54099345207214
1.3760000467300415,221.111997961998,166.80200397968292,257.15699791908264,164.33200240135193,247.0570057630539
1.3919999599456787,221.36500477790833,166.77500307559967,257.5730085372925,164.30099308490753,247.47300148010257
1.4079999923706055,221.5079963207245,166.70100390911102,257.8830122947693,164.22900557518005,247.78300523757937
1.4240000247955322,221.4670032262802,166.62399470806122,258.09499621391296,164.1789972782135,247.99500405788422
1.440000057220459,221.35500609874725,166.5250062942505,258.2100033760071,164.08100724220276,248.10999631881717
1.4559999704360962,221.2270051240921,166.41299426555634,258.22898745536804,163.97200524806976,248.12899529933927
1.472000002861023,221.07799351215363,166.3219928741455,258.15901160240173,163.88100385665894,248.05900454521176
1.4880000352859497,220.92199325561523,166.362002491951,258.0009996891022,163.91600668430328,247.90099263191223
1.503999948501587,220.55000066757202,166.47499799728394,257.75301456451416,164.02900218963626,247.65299260616302
1.519999980926514,220.76700627803802,166.58100485801697,257.41899013519287,164.13399577140808,247.3189979791641
1.5360000133514404,220.61699628829956,166.66600108146667,257.0089995861054,164.21900689601898,246.9090074300766
1.5520000457763672,220.07399797439578,166.72100126743317,256.51800632476807,164.2750054597855,246.41799926757815
1.5679999589920044,219.8989987373352,166.76999628543854,255.95399737358093,164.32300209999084,245.85400521755219
1.5839999914169312,219.81200575828552,166.78600013256073,256.0330033302307,164.341002702713,245.93299627304077
1.6000000238418581,220.00299394130707,166.81000590324402,256.65798783302307,164.3500030040741,246.5579956769943
1.6160000562667847,221.20200097560883,166.826993227005,257.17300176620483,164.35599327087402,247.0729947090149
1.6319999694824219,221.44700586795807,166.79899394512177,257.5860023498535,164.32400047779083,247.48599529266357
1.6480000019073486,221.5840071439743,166.72299802303314,257.8960061073303,164.25099968910217,247.79599905014038
1.6640000343322754,221.5380072593689,166.6419953107834,258.1070065498352,164.19699788093567,248.00699949264526
