Wavelengths,Transmission
827.0378396,5.390213021
827.4879147,5.094053106
827.9379897,4.80693815
828.3880647,4.439065203
828.8381397,4.072443242
829.2882147,3.721597053
829.7382897,3.386083439
830.1883647,3.06180092
830.6384397,2.74767019
831.0885148,2.450787354
831.5385898,2.171108637
831.9886648,1.908590225
832.4387398,1.752714674
832.8888148,1.609421422
833.3388898,1.471916608
833.7889648,1.340244647
834.2390398,1.294423604
834.6891149,1.320832962
835.1391899,1.347561093
835.5892649,1.375366817
836.0393399,1.417587686
836.4894149,1.597941613
836.9394899,1.789813386
837.3895649,1.99332058
837.8396399,2.208580857
838.289715,2.485309962
838.73979,2.815042469
839.189865,3.176353672
839.63994,3.56257264
840.090015,3.972320928
840.54009,4.39981529
840.990165,4.852619249
841.44024,5.324274773
841.8903151,5.818178826
842.3403901,6.30574345
842.7904651,6.805400985
843.2405401,7.327132314
843.6906151,7.871253738
844.1406901,8.505788028
844.5907651,9.151106986
845.0408401,9.827181288
845.4909152,10.45351189
845.9409902,11.05001129
846.3910652,11.6433137
846.8411402,12.25017878
847.2912152,12.87379695
847.7412902,13.51426502
848.1913652,14.15204112
848.6414402,14.77874051
849.0915153,15.42036576
849.5415903,16.07700042
849.9916653,16.75446173
850.4417403,17.37896063
850.8918153,18.01522113
851.3418903,18.66497694
851.7919653,19.32833212
852.2420403,19.93220201
852.6921154,20.4833586
853.1421904,21.04668201
853.5922654,21.62562213
854.0423404,22.1976411
854.4924154,22.61645577
854.9424904,23.04037037
855.3925654,23.4005532
855.8426404,23.73803828
856.2927155,23.93854386
856.7427905,24.06480892
857.1928655,24.19139812
857.6429405,24.31831139
858.0930155,24.39361601
858.5430905,24.26988718
858.9931655,24.14647726
859.4432405,24.02338621
859.8933156,23.90061402
860.3433906,23.55121488
860.7934656,23.13463959
861.2435406,22.67770341
861.6936156,22.22543223
862.1436906,21.66685714
862.5937656,20.88260981
863.0438406,20.11422719
863.4939157,19.36163218
863.9439907,18.62474765
864.3940657,17.5846
864.8441407,16.53252711
865.2942157,15.53172708
865.7442907,14.57059405
866.1943657,13.52884425
866.6444407,12.38545976
867.0945158,11.29303843
867.5445908,10.25151122
867.9946658,9.260809061
868.4447408,8.393552411
868.8948158,7.570125263
869.3448908,6.793088579
869.7949658,6.062776791
870.2450408,5.611255514
870.6951159,5.371941982
871.1451909,5.137648016
871.5952659,4.90838687
872.0453409,4.732715198
872.4954159,4.99669593
872.9454909,5.268063121
873.3955659,5.548073628
873.8456409,5.843136193
874.295716,6.272627175
874.745791,6.787081687
875.195866,7.323024231
875.645941,7.880589169
876.096016,8.432227778
876.546091,8.895587766
876.996166,9.361474489
877.446241,9.839638492
877.8963161,10.33010826
878.3463911,10.66403942
878.7964661,10.95244629
879.2465411,11.24493209
879.6966161,11.54150585
880.1466911,11.7953492
880.5967661,11.95451397
881.0468411,12.11486692
881.4969162,12.27641045
881.9469912,12.43914697
882.3970662,12.57042711
882.8471412,12.69850752
883.2972162,12.82809104
883.7472912,12.9584377
884.1973662,13.10747734
884.6474412,13.28060662
885.0975163,13.45501619
885.5475913,13.63070885
885.9976663,13.80768739
886.4477413,14.05222844
886.8978163,14.28636392
887.3478913,14.522353
887.7979663,14.76019363
888.2480413,15.02999984
888.6981164,15.32692621
889.1481914,15.60383155
889.5982664,15.85434669
890.0483414,16.10649297
890.4984164,16.36664746
890.9484914,16.62759468
891.3985664,16.87927997
891.8486414,17.12847349
892.2987165,17.34452691
892.7487915,17.54348554
893.1988665,17.74213147
893.6489415,17.94043402
894.0990165,18.11450254
894.5490915,18.20335147
894.9991665,18.29141744
895.4492415,18.3786886
895.8993166,18.46515304
896.3493916,18.41630335
896.7994666,18.27411726
897.2495416,18.13178677
897.6996166,17.98931178
898.1496916,17.77235157
898.5997666,17.40942327
899.0498416,17.05086291
899.4999167,16.69712251
899.9499917,16.34820692
900.4000667,15.75137759
900.8501417,15.13816413
901.3002167,14.54058435
901.7502917,13.95844744
902.2003667,13.24161811
902.6504417,12.36834742
903.1005168,11.56106159
903.5505918,10.78565541
904.0006668,10.04085242
904.4507418,9.04109296
904.9008168,8.099299045
905.3508918,7.214557038
905.8009668,6.385952774
906.2510418,5.597864687
906.7011169,4.855327436
907.1511919,4.169849937
907.6012669,3.540446118
908.0513419,3.004017401
908.5014169,2.791056479
908.9514919,2.58714438
909.4015669,2.392146046
909.8516419,2.205926342
910.301717,2.304737076
910.751792,2.555629386
911.201867,2.827080122
911.651942,3.111675946
912.102017,3.454674762
912.552092,3.979567948
913.002167,4.54047018
913.452242,5.137169287
913.9023171,5.769452974
914.3523921,6.339348232
914.8024671,6.922113528
915.2525421,7.531434652
915.7026171,8.167426643
916.1526921,8.741539984
916.6027671,9.158754715
917.0528421,9.588049191
917.5029172,10.0296038
917.9529922,10.48190641
918.4030672,10.73467216
918.8531422,10.96616896
919.3032172,11.20052242
919.7532922,11.43774438
920.2033672,11.57264137
920.6534422,11.59532
921.1035173,11.61783316
921.5535923,11.64017977
922.0036673,11.66150014
922.4537423,11.57841371
922.9038173,11.46922723
923.3538923,11.35270702
923.8039673,11.23687121
924.2540423,11.0934951
924.7041174,10.94158704
925.1541924,10.79104848
925.6042674,10.64187351
926.0543424,10.49033847
926.5044174,10.3134137
926.9544924,10.13842473
927.4045674,9.96536165
927.8546424,9.794214557
928.3047175,9.616531326
928.7547925,9.436946752
929.2048675,9.259520453
929.6549425,9.084240464
930.1050175,8.88408847
930.5550925,8.652211182
931.0051675,8.424348707
931.4552425,8.200466996
931.9053176,7.980531978
932.3553926,7.75380007
932.8054676,7.529429703
933.2555426,7.309999849
933.7056176,7.09484225
934.1556926,6.869718826
934.6057676,6.623163696
935.0558426,6.423901802
935.5059177,6.233575357
935.9559927,6.046709666
936.4060677,5.774408712
936.8561427,5.499965483
937.3062177,5.233153792
937.7562927,4.973905046
938.2063677,4.636020688
938.6564427,4.211032803
939.1065178,3.807770367
939.5565928,3.426036008
940.0066678,3.062158473
940.4567428,2.506898607
940.9068178,2.008766384
941.3568928,1.567192533
941.8069678,1.181611607
942.2570428,0.916256323
942.7071179,0.728807264
943.1571929,0.563335018
943.6072679,0.419615136
944.0573429,0.34538275
944.5074179,0.667314526
944.9574929,1.092140456
945.4075679,1.618458614
945.8576429,2.244852585
946.307718,3.137106837
946.757793,4.258478135
947.207868,5.54174868
947.657943,6.983489315
948.108018,8.41579566
948.558093,9.415975665
949.008168,10.39388451
949.458243,11.31094291
949.9083181,12.2496878
950.3583931,12.90904787
950.8084681,13.46596639
951.2585431,14.02529781
951.7086181,14.58638173
952.1586931,14.93230275
952.6087681,14.48022261
953.0588431,14.67106614
953.5089182,14.85314768
953.9589932,15.02611488
954.4090682,14.76887937
954.8591432,14.20364899
955.3092182,13.66541378
955.7592932,13.78296478
956.2093682,13.85983886
956.6594432,13.89021608
957.1095183,13.91778604
957.5595933,13.82607858
958.0096683,13.63662609
958.4597433,13.41491471
958.9098183,13.31354584
959.3598933,13.20902167
959.8099683,13.12484891
960.2600433,13.01325336
960.7101184,12.87917401
961.1601934,12.74345162
961.6102684,12.63342628
962.0603434,12.62842351
962.5104184,12.58330384
962.9604934,12.53808598
963.4105684,12.49276985
963.8606434,12.44735538
964.3107185,12.36831356
964.7607935,12.31376557
965.2108685,12.38981018
965.6609435,12.46522541
966.1110185,12.52581925
966.5610935,12.49887174
967.0111685,12.45854144
967.4612435,12.41772279
967.9113186,12.37642066
968.3613936,12.29398994
968.8114686,12.28776088
969.2615436,12.2782973
969.7116186,12.22107818
970.1616936,12.12212551
970.6117686,11.96404534
971.0618436,11.80443444
971.5119187,11.631793
971.9619937,11.42282534
972.4120687,11.12132888
972.8621437,10.81388067
973.3122187,10.50923494
973.7622937,10.20746629
974.2123687,9.871234033
974.6624437,9.497899149
975.1125188,9.130063085
975.5625938,8.767832223
976.0126688,8.379375935
976.4627438,8.009124408
976.9128188,7.643475902
977.3628938,7.287559466
977.8129688,6.941292588
978.2630438,6.747244496
978.7131189,6.615822581
979.1631939,6.485650319
979.6132689,6.356722614
980.0633439,6.239722776
980.5134189,6.453991379
980.9634939,6.543777398
981.4135689,6.42960987
981.8636439,6.657182425
982.313719,7.043641514
982.763794,7.440482177
983.213869,7.809584412
983.663944,8.163248237
984.114019,8.510833303
984.564094,8.876011909
985.014169,9.232671556
985.464244,9.579516902
985.9143191,9.104324746
986.3643941,8.771449185
986.8144691,8.936986563
987.2645441,9.094332497
987.7146191,9.243034641
988.1646941,9.336634536
988.6147691,9.342332936
989.0648441,8.727723925
989.5149192,8.132553349
989.9649942,7.821575651
990.4150692,7.423310333
990.8651442,6.957525086
991.3152192,6.476137603
991.7652942,5.978971586
992.2153692,5.655401816
992.6654442,5.433030648
993.1155193,5.206018331
993.5655943,4.974331846
994.0156693,4.737441482
994.4657443,4.648842677
994.9158193,4.56688483
995.3658943,4.483755291
995.8159693,4.399448541
996.2660443,4.309270174
996.7161194,4.214953928
997.1661944,4.119815777
997.6162694,4.023853158
998.0663444,3.697943763
998.5164194,3.317678449
998.9664944,2.958745464
999.4165694,2.622732748
999.8666444,2.284900393
1000.316719,1.943982204
1000.766794,1.601245064
1001.216869,1.417945513
1001.666944,1.270499064
1002.11702,1.122390549
1002.567095,0.973443822
1003.01717,0.850438396
1003.467245,0.852043979
1003.91732,0.853651304
1004.367395,0.85502173
1004.81747,0.856339583
1005.267545,0.857658508
1005.71762,0.858978503
1006.167695,0.845542117
1006.61777,0.778883701
1007.067845,0.711994395
1007.51792,0.644873757
1007.967995,0.577521346
1008.41807,0.509339837
1008.868145,0.440511582
1009.31822,0.388145682
1009.768295,0.387491201
1010.21837,0.386813858
1010.668445,0.386112376
1011.11852,0.385411469
1011.568595,0.384711138
1012.01867,0.384009925
1012.468745,0.383275676
1012.91882,0.382542149
1013.368895,0.381809343
1013.81897,0.409433969
1014.269045,0.437701607
1014.71912,0.465896964
1015.169195,0.494031374
1015.61927,0.522104856
1016.069345,0.550112999
1016.51942,0.578034255
1016.969495,0.605891736
1017.41957,0.633616112
1017.869645,0.661268171
1018.31972,0.688837022
1018.769795,0.716332473
1019.21987,0.743630191
1019.669945,0.769443381
1020.12002,0.795074339
1020.570095,0.820510773
1021.02017,0.823796361
1021.470245,0.820798423
1021.92032,0.817806598
1022.370395,0.814804323
1022.82047,0.811804729
1023.270545,0.808811389
1023.72062,0.805824299
1024.170695,0.802837436
1024.62077,0.799847045
1025.070845,0.800843532
1025.52092,0.774601276
1025.970995,0.698506141
1026.42107,0.622071672
1026.871145,0.5453082
1027.32122,0.468215876
1027.771295,0.390794138
1028.22137,0.341113134
1028.671445,0.313456347
1029.12152,0.285681519
1029.571595,0.257788452
1030.02167,0.229776831
1030.471745,0.201644586
1030.92182,0.173394102
1031.371895,0.145025186
1031.82197,0.093603097
1032.272045,0.013735603
1032.72212,0.009333768
1033.172195,0.009352965
1033.62227,0.009372182
1034.072345,0.009391408
1034.52242,0.009410599
1034.972495,0.00942981
1035.42257,0.009449041
1035.872645,0.007824813
1036.32272,0.005299185
1036.772795,0.003264113
1037.22287,0.001719662
1037.672945,0.000665881
1038.123021,0.000102819
1038.573096,1.66723E-05
1039.023171,7.58924E-05
1039.473246,0.000177961
1039.923321,0.000322883
1040.373396,0.000510658
1040.823471,0.000741292
1041.273546,0.000876118
1041.723621,0.000805228
1042.173696,0.000737326
1042.623771,0.000672411
1043.073846,0.000610486
1043.523921,0.00055155
1043.973996,0.000495604
1044.424071,0.000442647
1044.874146,0.00039268
1045.324221,0.000345705
1045.774296,0.000301719
1046.224371,0.000260725
1046.674446,0.000222722
1047.124521,0.00018771
1047.574596,0.00015569
1048.024671,0.000126661
1048.474746,0.000100625
1048.924821,7.75802E-05
1049.374896,0.000116339
1049.824971,0.000204158
1050.275046,0.000212989
1050.725121,0.000169972
1051.175196,8.91809E-05
1051.625271,2.64583E-05
1052.075346,1.20531E-06
1052.525421,1.20122E-06
1052.975496,1.19714E-06
1053.425571,1.19307E-06
1053.875646,1.18899E-06
1054.325721,1.18492E-06
1054.775796,1.18085E-06
1055.225871,1.17678E-06
1055.675946,1.17271E-06
1056.126021,1.16865E-06
1056.576096,1.16458E-06
1057.026171,1.16052E-06
1057.476246,1.15647E-06
1057.926321,1.15241E-06
1058.376396,1.14836E-06
1058.826471,1.14431E-06
1059.276546,1.14026E-06
1059.726621,1.13621E-06
1060.176696,1.13217E-06
1060.626771,1.05344E-06
1061.076846,9.49655E-07
1061.526921,8.45939E-07
1061.976996,7.42295E-07
1062.427071,6.38723E-07
1062.877146,5.35225E-07
1063.327221,4.31799E-07
1063.777296,3.28446E-07
1064.227371,2.25165E-07
1064.677446,1.21958E-07
1065.127521,1.88234E-08
1065.577596,#NUM!
1066.027671,#NUM!
1066.477746,#NUM!
1066.927821,#NUM!
1067.377896,#NUM!
1067.827971,#NUM!
1068.278046,#NUM!
1068.728121,#NUM!
1069.178196,#NUM!
1069.628271,#NUM!
1070.078346,#NUM!
1070.528421,#NUM!
1070.978496,#NUM!
1071.428571,#NUM!
1071.878646,#NUM!
1072.328721,#NUM!
1072.778796,#NUM!
1073.228871,#NUM!
1073.678946,#NUM!
1074.129022,#NUM!
1074.579097,#NUM!
1075.029172,#NUM!
1075.479247,#NUM!
1075.929322,#NUM!
1076.379397,#NUM!
1076.829472,#NUM!
1077.279547,#NUM!
1077.729622,#NUM!
1078.179697,#NUM!
1078.629772,#NUM!
1079.079847,#NUM!
1079.529922,#NUM!
1079.979997,#NUM!
1080.430072,#NUM!
1080.880147,#NUM!
1081.330222,#NUM!
1081.780297,#NUM!
1082.230372,#NUM!
1082.680447,#NUM!
1083.130522,#NUM!
1083.580597,#NUM!
1084.030672,#NUM!
1084.480747,#NUM!
1084.930822,#NUM!
1085.380897,#NUM!
1085.830972,#NUM!
1086.281047,#NUM!
1086.731122,#NUM!
1087.181197,#NUM!
1087.631272,#NUM!
1088.081347,#NUM!
1088.531422,#NUM!
1088.981497,#NUM!
1089.431572,#NUM!
1089.881647,#NUM!
1090.331722,#NUM!
1090.781797,#NUM!
1091.231872,#NUM!
1091.681947,#NUM!
1092.132022,#NUM!
1092.582097,#NUM!
1093.032172,#NUM!
1093.482247,#NUM!
1093.932322,#NUM!
1094.382397,#NUM!
1094.832472,0.000375386
1095.282547,0.006453391
1095.732622,0.014456717
1096.182697,0.024598563
1096.632772,0.04689914
1097.082847,0.07658743
1097.532922,0.112366258
1097.982997,0.154725994
1098.433072,0.204156904
1098.883147,0.261149361
1099.333222,0.326193683
1099.783297,0.399780166
1100.233372,0.454926964
1100.683447,0.503218781
1101.133522,0.554652275
1101.583597,0.588060965
1102.033672,0.59879162
1102.483747,0.609515697
1102.933822,0.620233442
1103.383897,0.630944857
1103.833972,0.641649945
1104.284047,0.652348559
1104.734122,0.663040757
1105.184197,0.673726626
1105.634272,0.684406168
1106.084347,0.695079322
1106.534422,0.705745866
1106.984497,0.716406079
1107.434572,0.727059964
1107.884647,0.737707522
1108.334722,0.748348554
1108.784797,0.758983188
1109.234872,0.769611494
1109.684947,0.770406627
1110.135023,0.769829848
1110.585098,0.769253058
1111.035173,0.768676525
1111.485248,0.768100248
1111.935323,0.767524228
1112.385398,0.766948139
1112.835473,0.766372252
1113.285548,0.765796621
1113.735623,0.765221247
1114.185698,0.764645988
1114.635773,0.764070783
1115.085848,0.763495835
1115.535923,0.762921145
1115.985998,0.78444878
1116.436073,0.806165151
1116.886148,0.82786856
1117.336223,0.849559026
1117.786298,0.871236554
1118.236373,0.894123694
1118.686448,0.917127657
1119.136523,0.940182395
1119.586598,0.963287934
1120.036673,0.986444252
1120.486748,1.003629191
1120.936823,1.016311836
1121.386898,1.02902123
1121.836973,1.041757385
1122.287048,1.054519862
1122.737123,1.067308856
1123.187198,1.080124635
1123.637273,1.091953586
1124.087348,1.103483982
1124.537423,1.115012116
1124.987498,1.126538661
1125.437573,1.138063616
1125.887648,1.149586981
1126.337723,1.161108088
1126.787798,1.172627366
1127.237873,1.184145035
1127.687948,1.195661093
1128.138023,1.207175207
1128.588098,1.218686941
1129.038173,1.230197043
1129.488248,1.2670871
1129.938323,1.307274858
1130.388398,1.347455888
1130.838473,1.387631046
1131.288548,1.427800497
1131.738623,1.46796424
1132.188698,1.508121589
1132.638773,1.548272216
1133.088848,1.588417042
1133.538923,1.628556064
1133.988998,1.668689282
1134.439073,1.735548523
1134.889148,1.862177184
1135.339223,1.988787284
1135.789298,2.115378815
1136.239373,2.241950266
1136.689448,2.368501565
1137.139523,2.495033958
1137.589598,2.621547437
1138.039673,2.748041625
1138.489748,2.875101386
1138.939823,3.010457038
1139.389898,3.145792008
1139.839973,3.281106291
1140.290048,3.416396401
1140.740123,3.551663541
1141.190198,3.686909545
1141.640273,3.823576988
1142.090348,3.96801759
1142.540423,4.112429411
1142.990498,4.256818098
1143.440573,4.401183643
1143.890648,4.545526039
1144.340723,4.68983791
1144.790798,4.834123728
1145.240873,4.993699545
1145.690948,5.361163093
1146.141024,5.728562227
1146.591099,6.095891017
1147.041174,6.463157751
1147.491249,6.830362411
1147.941324,7.164716688
1148.391399,7.434271013
1148.841474,7.703775937
1149.291549,7.97323381
1149.741624,8.817116057
1150.191699,9.746574103
1150.641774,10.23673245
1151.091849,10.43873812
1151.541924,10.64070716
1151.991999,10.84263956
1152.442074,11.04450007
1152.892149,11.24632198
1153.342224,11.44810592
1153.792299,11.60429226
1154.242374,11.74928512
1154.692449,12.6286311
1155.142524,14.29566357
1155.592599,15.000075
1156.042674,15.52537573
1156.492749,16.10193029
1156.942824,16.69772135
1157.392899,17.88972465
1157.842974,18.80239015
1158.293049,19.39760244
1158.743124,19.99264757
1159.193199,20.57528945
1159.643274,21.10371251
1160.093349,21.63199074
1160.543424,22.16005509
1160.993499,23.85851732
1161.443574,25.91970346
1161.893649,25.5593325
1162.343724,26.63122893
1162.793799,27.70281914
1163.243874,28.68701933
1163.693949,29.14428525
1164.144024,29.60137098
1164.594099,30.0582002
1165.044174,30.75196858
1165.494249,31.54808298
1165.944324,32.29785718
1166.394399,32.98650555
1166.844474,33.69023238
1167.294549,34.48527731
1167.744624,35.28009754
1168.194699,36.07455487
1168.644774,36.79425756
1169.094849,37.48814421
1169.544924,38.03496346
1169.994999,38.4209622
1170.445074,38.8072963
1170.895149,39.19772647
1171.345224,39.58802996
1171.795299,39.97820676
1172.245374,40.14531639
1172.695449,40.23719222
1173.145524,40.33345561
1173.595599,40.42971056
1174.045674,40.51378918
1174.495749,40.51156503
1174.945824,40.50933882
1175.395899,40.50711058
1175.845974,40.38128619
1176.296049,40.18413305
1176.746124,39.98678291
1177.196199,39.77068577
1177.646274,39.44578082
1178.096349,39.12075786
1178.546424,38.79520634
1178.996499,38.57153643
1179.446574,38.40603578
1179.896649,38.24055967
1180.346724,38.0744697
1180.796799,37.90822029
1181.246874,37.7420026
1181.696949,37.57581663
1182.147025,37.36252879
1182.5971,37.12451997
1183.047175,36.88656976
1183.49725,36.6486782
1183.947325,36.41084532
1184.3974,36.1720976
1184.847475,35.85878071
1185.29755,35.53123201
1185.747625,35.20378495
1186.1977,34.90161729
1186.647775,34.65152142
1187.09785,34.40151993
1187.547925,34.15161285
1187.998,33.90180021
1188.448075,33.59700453
1188.89815,33.26763397
1189.348225,32.93841703
1189.7983,32.65840376
1190.248375,32.61041667
1190.69845,32.56168545
1191.148525,32.51297637
1191.5986,32.46428941
1192.048675,32.41540252
1192.49875,32.48920806
1192.948825,32.7704313
1193.3989,33.05144465
1193.848975,33.33224813
1194.29905,33.6111138
1194.749125,33.96172227
1195.1992,34.33002623
1195.649275,34.64941503
1196.09935,34.91671579
1196.549425,35.18101604
1196.9995,35.44487607
1197.449575,35.70829625
1197.89965,35.8413847
1198.349725,35.95458299
1198.7998,36.0666038
1199.249875,36.17838453
1199.69995,89.62725998
1200.150025,92.08986638
1200.6001,92.07284433
1201.050175,92.05582387
1201.50025,92.03880501
1201.950325,92.02178774
1202.4004,92.00477206
1202.850475,91.98775798
1203.30055,91.97074548
1203.750625,91.95373458
1204.2007,91.93672528
1204.650775,91.91971756
1205.10085,91.90271144
1205.550925,91.88570691
1206.001,91.86870397
1206.451075,91.85170263
1206.90115,91.83470288
1207.351225,91.81770472
1207.8013,91.80070815
1208.251375,91.79643929
1208.70145,91.96206198
1209.151525,92.12780032
1209.6016,92.2936542
1210.051675,92.45962354
1210.50175,92.62570826
1210.951825,92.79190825
1211.4019,92.74203964
1211.851975,92.6881951
1212.30205,92.63437297
1212.752125,92.58057324
1213.2022,92.5267959
1213.652275,92.47304095
1214.10235,92.41930837
1214.552425,92.36559817
1215.0025,92.31191034
1215.452575,92.25824487
1215.90265,92.20460175
1216.352725,92.15098099
1216.8028,92.09738257
1217.252875,92.04380649
1217.70295,91.99025274
1218.153026,91.93672132
1218.603101,91.88321222
1219.053176,91.82972543
1219.503251,91.77626095
1219.953326,91.72281878
1220.403401,91.6693989
1220.853476,91.61600132
1221.303551,91.56262602
1221.753626,91.509273
1222.203701,91.45594226
1222.653776,91.40263378
1223.103851,91.34934756
1223.553926,91.29608361
1224.004001,91.2428419
1224.454076,91.18962243
1224.904151,91.28727337
1225.354226,91.51233875
1225.804301,91.73763647
1226.254376,91.96316637
1226.704451,92.18892829
1227.154526,92.41492207
1227.604601,92.48896587
1228.054676,92.38054808
1228.504751,92.27221073
1228.954826,92.1639538
1229.404901,92.05577725
1229.854976,91.94768106
1230.305051,91.83966518
1230.755126,91.73172961
1231.205201,91.6238743
1231.655276,91.51609922
1232.105351,91.40840435
1232.555426,91.30078965
1233.005501,91.1932551
1233.455576,91.08580067
1233.905651,90.97842632
1234.355726,90.87113203
1234.805801,90.76391777
1235.255876,90.65678351
1235.705951,90.54972921
1236.156026,90.44275486
1236.606101,90.33586041
1237.056176,90.22904584
1237.506251,90.12231113
1237.956326,90.01565623
1238.406401,89.96154473
1238.856476,90.36433849
1239.306551,90.76795403
1239.756626,91.17239084
1240.206701,91.5776484
1240.656776,91.98372618
1241.106851,92.38323768
1241.556926,92.30535014
1242.007001,92.2275067
1242.457076,92.14970735
1242.907151,92.07195206
1243.357226,91.99424084
1243.807301,91.91657366
1244.257376,91.83895051
1244.707451,91.76137137
1245.157526,91.68383623
1245.607601,91.60634508
1246.057676,91.5288979
1246.507751,91.45149468
1246.957826,91.37413541
1247.407901,91.29682006
1247.857976,91.21954863
1248.308051,91.1423211
1248.758126,91.06513745
1249.208201,90.98799768
1249.658276,90.91090177
1250.108351,90.8338497
1250.558426,90.75684146
1251.008501,90.67987704
1251.458576,90.60295642
1251.908651,90.52607958
1252.358726,90.44924652
1252.808801,90.37245722
1253.258876,90.29571166
1253.708951,90.21900984
1254.159027,90.14235173
1254.609102,90.06573732
1255.059177,90.11416612
1255.509252,90.24666451
1255.959327,90.37923248
1256.409402,90.51186997
1256.859477,90.64457691
1257.309552,90.77735324
1257.759627,90.9101989
1258.209702,91.04311383
1258.659777,91.17609797
1259.109852,91.30915125
1259.559927,91.44227363
1260.010002,91.57546503
1260.460077,91.61344001
1260.910152,91.52114086
1261.360227,91.42890222
1261.810302,91.33672406
1262.260377,91.24460637
1262.710452,91.15254912
1263.160527,91.0605523
1263.610602,90.96861588
1264.060677,90.87673984
1264.510752,90.78492417
1264.960827,90.69316883
1265.410902,90.6014738
1265.860977,90.50983908
1266.311052,90.41826463
1266.761127,90.32675043
1267.211202,90.23529647
1267.661277,90.14390272
1268.111352,90.05256916
1268.561427,89.96129577
1269.011502,89.87008253
1269.461577,89.77892941
1269.911652,89.68783641
1270.361727,89.59680349
1270.811802,89.50583063
1271.261877,89.4254164
1271.711952,89.48276478
1272.162027,89.54011774
1272.612102,89.59747526
1273.062177,89.65483733
1273.512252,89.71220393
1273.962327,89.76957506
1274.412402,89.8269507
1274.862477,89.88433084
1275.312552,89.94171546
1275.762627,89.99910455
1276.212702,90.05649809
1276.662777,90.11389608
1277.112852,90.1712985
1277.562927,90.22870534
1278.013002,90.28611658
1278.463077,90.34353221
1278.913152,90.40095222
1279.363227,90.4583766
1279.813302,90.51580532
1280.263377,90.57323839
1280.713452,90.63067577
1281.163527,90.68811747
1281.613602,90.74556347
1282.063677,90.80301375
1282.513752,90.77112964
1282.963827,90.70441675
1283.413902,90.63773767
1283.863977,90.57109241
1284.314052,90.50448094
1284.764127,90.43790325
1285.214202,90.37135935
1285.664277,90.30484921
1286.114352,90.23837282
1286.564427,90.17193018
1287.014502,90.10552128
1287.464577,90.0391461
1287.914652,89.97280463
1288.364727,89.90649687
1288.814802,89.8402228
1289.264877,89.77398242
1289.714952,89.70777571
1290.165028,89.64160267
1290.615103,89.57546328
1291.065178,89.50935753
1291.515253,89.44328541
1291.965328,89.37724692
1292.415403,89.31124203
1292.865478,89.24527076
1293.315553,89.17933307
1293.765628,89.11342896
1294.215703,89.04755843
1294.665778,88.98172146
1295.115853,88.91591803
1295.565928,88.85014815
1296.016003,88.7844118
1296.466078,88.71870897
1296.916153,88.65303965
1297.366228,88.58740383
1297.816303,88.5218015
1298.266378,88.45623265
1298.716453,88.40852609
1299.166528,88.43581908
1299.616603,88.46310806
1300.066678,88.49162228
1300.516753,88.52720477
1300.966828,88.5627903
1301.416903,88.59837886
1301.866978,88.63397046
1302.317053,88.66956508
1302.767128,88.70516273
1303.217203,88.7407634
1303.667278,88.7763671
1304.117353,88.81197381
1304.567428,88.84758354
1305.017503,88.88319629
1305.467578,88.91881204
1305.917653,88.95443081
1306.367728,88.99005258
1306.817803,89.02567736
1307.267878,89.06130514
1307.717953,89.09693591
1308.168028,89.13256969
1308.618103,89.16820646
1309.068178,89.20384622
1309.518253,89.23948897
1309.968328,89.22980359
1310.418403,89.21152434
1310.868478,89.19324789
1311.318553,89.17497425
1311.768628,89.1567034
1312.218703,89.13843536
1312.668778,89.12017011
1313.118853,89.10190767
1313.568928,89.08364803
1314.019003,89.06539119
1314.469078,89.04713714
1314.919153,89.0288859
1315.369228,89.01063746
1315.819303,88.99239181
1316.269378,88.97414897
1316.719453,88.95590892
1317.169528,88.93767167
1317.619603,88.91943722
1318.069678,88.90120556
1318.519753,88.88297671
1318.969828,88.86475064
1319.419903,88.84652738
1319.869978,88.82830691
1320.320053,88.81008924
1320.770128,88.79187437
1321.220203,88.77366229
1321.670278,88.755453
1322.120353,88.73724651
1322.570428,88.71904282
1323.020503,88.70084191
1323.470578,88.68264381
1323.920653,88.66444849
1324.370728,88.64625597
1324.820803,88.62806625
1325.270878,88.60987931
1325.720953,88.59169517
1326.171029,88.57656965
1326.621104,88.56814181
1327.071179,88.55971438
1327.521254,88.55128736
1327.971329,88.54286075
1328.421404,88.53443455
1328.871479,88.52600876
1329.321554,88.51758338
1329.771629,88.50915841
1330.221704,88.50073386
1330.671779,88.49230971
1331.121854,88.48388597
1331.571929,88.47546265
1332.022004,88.46703973
1332.472079,88.45861722
1332.922154,88.45019513
1333.372229,88.44177344
1333.822304,88.43335217
1334.272379,88.4249313
1334.722454,88.41651085
1335.172529,88.40809081
1335.622604,88.39967117
1336.072679,88.39125195
1336.522754,88.38283314
1336.972829,88.37441473
1337.422904,88.36599674
1337.872979,88.35757916
1338.323054,88.34916199
1338.773129,88.34074523
1339.223204,88.33232888
1339.673279,88.32391294
1340.123354,88.31549741
1340.573429,88.30708229
1341.023504,88.29866758
1341.473579,88.29025328
1341.923654,88.28183939
1342.373729,88.27342591
1342.823804,88.26501284
1343.273879,88.25660018
1343.723954,88.24818794
1344.174029,88.2397761
1344.624104,88.23136467
1345.074179,88.22295365
1345.524254,88.21454305
1345.974329,88.20613285
1346.424404,88.19772307
1346.874479,88.18931369
1347.324554,88.18090472
1347.774629,88.17249617
1348.224704,88.18188675
1348.674779,88.20263987
1349.124854,88.2233927
1349.574929,88.24414522
1350.025004,88.26489744
